date,sentiment_score
2026-02-14 11:52:53,0.074221
2026-02-14 11:53:05,0.498277
2026-02-14 11:53:06,-0.088639
2026-02-14 11:53:11,0.519474
2026-02-14 11:53:34,-0.213834
2026-02-14 11:53:36,0.334149
2026-02-14 11:53:43,-0.182539
2026-02-14 11:54:00,0.04961
2026-02-14 11:56:33,0.319421
2026-02-14 11:56:42,0.291697
2026-02-14 11:56:45,0.397774
2026-02-14 11:56:47,0.133025
2026-02-14 11:56:54,0.18906
2026-02-14 11:56:55,-0.106876
2026-02-14 11:56:56,0.005255
2026-02-14 11:57:10,-0.413124
2026-02-14 11:57:16,-0.417442
2026-02-14 11:57:18,0.719147
2026-02-14 11:57:18,-0.624621
2026-02-14 11:57:19,-0.062658
2026-02-14 11:57:19,0.460041
2026-02-14 11:57:19,-0.142867
2026-02-14 11:57:22,0.102558
2026-02-14 11:57:24,0.024696
2026-02-14 11:57:25,0.08536
2026-02-14 11:57:28,0.010408
2026-02-14 11:57:30,0.009263
2026-02-14 11:57:30,0.194059
2026-02-14 11:57:32,0.042254
2026-02-14 11:57:36,0.118457
2026-02-14 11:57:36,0.144786
2026-02-14 11:57:37,0.454122
2026-02-14 11:57:38,0.15151
2026-02-14 11:57:46,-0.388226
2026-02-14 11:57:47,0.124393
2026-02-14 11:57:47,0.203211
2026-02-14 11:57:52,0.005691
2026-02-14 11:57:52,0.198217
2026-02-14 11:58:02,0.26208
2026-02-14 11:58:05,0.348943
2026-02-14 11:58:06,0.045925
2026-02-14 11:58:08,0.40427
2026-02-14 11:58:14,0.414537
2026-02-14 11:58:16,0.391138
2026-02-14 11:58:19,0.017496
2026-02-14 11:58:25,-0.45989
2026-02-14 11:58:27,0.025501
2026-02-14 11:58:28,0.014749
2026-02-14 11:58:32,-0.744616
2026-02-14 12:00:00,0.142002
2026-02-14 12:01:53,-0.230782
2026-02-14 12:02:02,0.326696
2026-02-14 12:02:57,0.345064
2026-02-14 12:03:05,0.413745
2026-02-14 12:03:16,0.412561
2026-02-14 12:03:18,0.294814
2026-02-14 12:03:18,0.259487
2026-02-14 12:03:21,0.33431
2026-02-14 12:03:23,0.403762
2026-02-14 12:03:38,-0.149884
2026-02-14 12:03:41,0.113646
2026-02-14 12:09:28,0.284807
2026-02-14 12:12:00,0.292736
2026-02-14 12:15:11,0.433759
2026-02-14 12:15:23,0.019227
2026-02-14 12:15:25,0.317963
2026-02-14 12:16:48,0.054988
2026-02-14 12:16:53,0.10098
2026-02-14 12:16:59,0.463731
2026-02-14 12:17:10,0.337977
2026-02-14 12:17:16,0.318655
2026-02-14 12:17:22,0.0308
2026-02-14 12:17:22,0.294387
2026-02-14 12:17:25,0.36511
2026-02-14 12:17:30,0.452414
2026-02-14 12:17:30,-0.40006
2026-02-14 12:20:00,0.274504
2026-02-14 12:20:00,0.035487
2026-02-14 12:21:00,0.157491
2026-02-14 12:21:39,-0.433846
2026-02-14 12:26:00,0.036899
2026-02-14 12:26:13,0.898272
2026-02-14 12:26:19,0.485841
2026-02-14 12:26:22,0.294428
2026-02-14 12:26:39,-0.627173
2026-02-14 12:26:41,0.132938
2026-02-14 12:26:54,0.184801
